5234.666757136583,3234.6667571365833
7088.666775599122,3088.666775599122
2622.500058542937,1622.500058542937
19.16666766628623,19.16666766628623
46.666669100522995,46.666669100522995
17.500000912696123,17.500000912696123
10.833333898335695,10.833333898335695
4.333333559334278,4.333333559334278
1.666666753590107,1.666666753590107
1.5000000782310963,1.5000000782310963
1.3333334028720856,1.3333334028720856
1.1666667275130749,1.1666667275130749
1.3333334028720856,1.3333334028720856
1.1666667275130749,1.1666667275130749
1.3333334028720856,1.3333334028720856
1.3333334028720856,1.3333334028720856
1.1666667275130749,1.1666667275130749
1.3333334028720856,1.3333334028720856
1.1666667275130749,1.1666667275130749
1.3333334028720856,1.3333334028720856
1.1666667275130749,1.1666667275130749
144.66667421162128,144.66667421162128
125.66667322069407,125.66667322069407
590.6666713953018,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.50000471994281,90.50000471994281,90.66667139530182,90.50000471994281,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.50000471994281,90.66667139530182,90.50000471994281,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.50000471994281,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.50000471994281,90.50000471994281,90.66667139530182,90.66667139530182,90.66667139530182,90.50000471994281,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.66667139530182,90.50000471994281,90.66667139530182,90.66667139530182,90.50000471994281
